tempmax,temp,humidity,precip,precipprob,precipcover,snowdepth,windspeed,cloudcover,Class
29.1,24.1,52.2,0.0,23.8,0.0,0.0924258289703316,11.5,58.9,0
27.0,21.1,73.7,0.0,19.0,0.0,0.0,11.9,1.1,0
29.5,23.2,75.1,1.6,38.1,16.67,0.0,9.7,39.4,0
-0.5,-3.3,91.1,3.8,90.5,20.83,3.9,5.8,80.0,0
25.1,19.6,48.1,0.0,9.5,0.0,0.0,18.7,0.0,0
27.8,26.775429831784745,76.71867254832881,13.117692859659318,98.00687730855594,30.578050986172393,0.0924258289703316,35.340303650535574,63.188944398696606,1
29.3,24.8,53.6,0.0,4.8,0.0,0.0,13.7,17.2,0
28.2,26.7,79.5,6.9,85.7,33.33,0.0,19.4,83.8,0
30.4,25.8,64.6,1.1,42.9,20.83,0.0,15.5,99.6,0
25.9,22.3,31.1,0.0,0.0,0.0,0.0,10.0,3.1,0
28.3,21.3,39.7,0.0,0.0,0.0,0.0,12.2,0.2,0
28.0,22.5,42.3,0.0,0.0,0.0,0.0,8.3,0.0,0
27.5,20.9,39.4,0.0,4.8,0.0,0.0,12.2,12.9,0
25.5,19.4,64.5,0.0,0.0,0.0,0.0,15.1,70.9,0
30.2,24.2,88.6,26.1,100.0,87.5,0.0,11.2,92.2,1
29.5,23.2,34.5,0.0,0.0,0.0,0.0,8.6,7.7,0
29.2,22.0,52.4,0.0,0.0,0.0,0.0,7.6,14.2,0
26.1,19.9,24.7,0.0,0.0,0.0,0.0,9.4,99.9,0
26.7,19.6,36.0,0.0,0.0,0.0,0.0,11.5,2.8,0
27.1,26.7,80.9,9.0,100.0,37.5,0.0924258289703316,28.8,93.3,1
28.2,21.7,52.1,0.0,0.0,0.0,0.0,14.4,29.0,0
29.4,22.7,32.0,0.0,19.0,0.0,0.0,11.9,85.6,0
25.9,18.2,32.4,0.0,0.0,0.0,0.0,10.1,19.2,0
28.9,21.7,44.0,0.0,4.8,0.0,0.0,9.0,42.9,0
24.0,20.9,29.1,0.0,4.8,0.0,0.0,11.5,99.7,0
29.0,24.862566898919333,87.693850348379,19.463637281628674,100.0,79.17,0.0,13.218984146217668,93.37486620216133,1
31.5,25.6,69.0,0.0,4.8,0.0,0.0,21.2,67.6,0
26.8,20.7,43.5,0.0,0.0,0.0,0.0,8.6,89.3,0
28.3,23.3,74.5,0.0,23.8,0.0,0.0,22.0,59.9,0
29.3,22.1,40.6,0.0,0.0,0.0,0.0,16.2,62.1,0
28.181601423974907,26.57599841780566,80.26640174041377,21.5128153472851,90.5,98.2319134022496,0.053237131251287526,27.587184652714903,94.86960063287773,1
16.689237729525104,15.332606093480326,95.87597445743556,25.409046160291723,23.8,20.83,0.0,7.543368363955224,81.87300784644505,1
26.4,20.9,34.8,0.0,0.0,0.0,0.0,11.2,2.4,0
28.6,21.7,32.0,0.0,0.0,0.0,0.0,11.9,12.8,0
29.8,24.8,75.3,0.0,4.8,0.0,0.0,14.8,64.6,0
29.31578634913448,25.713396277036676,87.17081737382884,11.02823847062101,100.0,58.33,0.0,17.902390072097806,77.18855140050849,1
26.2,17.9,23.6,0.0,0.0,0.0,0.0,10.8,41.5,0
29.0,24.1,73.4,0.2,81.0,8.33,0.0,20.2,89.6,0
25.4,18.2,35.4,0.0,4.8,0.0,0.0,13.3,30.9,0
20.8,17.1,66.5,6.8,47.6,29.17,0.0,32.0,78.9,1
28.0,25.5,86.6,10.8,100.0,91.67,0.0,23.8,92.1,1
27.8,25.09819816666907,65.37160034125691,1.954139884918289,14.3,9.92798385435316,0.048373878046536166,34.4307593690447,83.00450458332733,1
27.1,24.8,65.5,0.0,19.0,0.0,0.0924258289703316,21.6,97.4,0
29.6,25.4,67.9,0.0,42.9,0.0,0.0,15.5,49.1,0
23.182723297737944,18.06255316612808,88.14731923516452,10.053489485972399,28.62548972436843,25.048085423398973,0.0,7.928808482740891,49.64195770549357,1
23.5,19.2,72.3,0.0,9.5,0.0,0.0,9.7,99.8,0
25.7,21.7,20.2,0.0,0.0,0.0,0.0,9.7,0.6,0
26.3,20.2,44.7,0.0,0.0,0.0,0.0,9.7,85.4,0
29.6,23.3,65.6,0.0,28.6,0.0,0.0,10.1,65.3,0
27.2,19.4,38.0,0.0,0.0,0.0,0.0,8.9,0.9,0
27.2,20.1,43.4,0.0,4.8,0.0,0.0,13.0,0.1,0
28.0,26.9,76.6,5.6,52.4,33.33,0.0924258289703316,11.5,64.3,0
16.6,15.3,95.9,25.5,23.8,20.83,0.0,7.6,82.0,1
29.9,23.2,53.7,0.0,0.0,0.0,0.0,12.2,33.9,0
25.087747061955213,23.17474184500167,78.50485788011697,9.794797913218583,82.76064014247494,33.33,0.0,31.270636243793447,94.853933497876,1
30.3,24.4,46.6,0.0,0.0,0.0,0.0,9.0,85.1,0
1.9093002721090795,0.6348686621332501,98.83486866213325,11.651136780048342,44.727841950120855,32.072297106579235,2.6465307936485907,9.81157383220576,100.0,1
28.4,27.2,77.9,4.3,81.0,54.17,0.0924258289703316,17.6,93.8,1
27.7,19.2,35.4,0.0,4.8,0.0,0.0,7.6,0.0,0
27.4,24.1,58.8,0.0,14.3,0.0,0.0,16.6,6.0,0
28.2,26.7,77.0,1.8,9.5,12.5,0.0924258289703316,22.7,50.2,0
29.6,24.1,73.0,0.3,100.0,12.5,0.0,15.1,12.5,0
24.992999877011243,21.90817382748608,83.61167388898046,10.556804505572535,92.12763030912018,70.83,0.0,11.616347654972166,53.98910858068442,1
27.4,22.9,47.8,0.0,4.8,0.0,0.0,13.0,16.3,0
27.3,22.6,72.0,0.0,38.1,0.0,0.0,14.4,21.2,0
26.625927205648,23.55608566158057,80.9576702209063,18.953438970621715,32.205815809610286,33.33,0.0,9.368256984741713,58.120111396037714,1
31.0,25.6,43.2,0.0,4.8,0.0,0.0,18.0,1.5,0
27.4,21.4,34.3,0.0,0.0,0.0,0.0,10.4,99.2,0
27.1,19.4,28.2,0.0,0.0,0.0,0.0,11.5,42.5,0
27.095928397249942,23.925372312124953,80.31981146087509,18.88629594325001,30.627954666375196,33.33,0.0,10.476116936374863,60.16797373087475,1
29.0,22.4,31.3,0.0,4.8,0.0,0.0,16.2,1.2,0
24.9,17.9,36.9,0.0,9.5,0.0,0.0,9.4,3.7,0
26.1,22.4,25.1,0.0,4.8,0.0,0.0,9.7,0.4,0
30.7,26.0,60.3,0.6,28.6,16.67,0.0,12.2,75.5,0
28.4,23.0,54.4,0.0,9.5,0.0,0.0,14.8,94.1,0
24.1,19.1,85.9,0.0,4.8,0.0,0.0,7.9,32.3,0
27.8,21.7,38.3,0.0,0.0,0.0,0.0,6.5,0.0,0
28.515400364289913,24.393223786557588,85.84887063109292,13.95749478194043,96.37289514623035,73.98104734171238,0.0,13.486858373524225,75.97782342226766,1
26.3,20.7,49.5,0.0,4.8,0.0,0.0,13.0,10.8,0
29.4,23.6,35.9,0.0,23.8,0.0,0.0,16.2,71.0,0
21.8,17.2,94.5,20.2,23.8,20.83,0.0,4.3,74.6,1
28.8,23.1,47.4,0.0,4.8,0.0,0.0,13.7,45.5,0
28.7,24.3,52.5,0.0,4.8,0.0,0.0,15.5,36.0,0
26.9,21.1,44.3,0.0,4.8,0.0,0.0,7.2,29.6,0
29.3,25.6,83.5,10.1,71.4,33.33,0.0,9.0,43.5,1
29.2,24.4,46.0,0.0,4.8,0.0,0.0,11.9,5.9,0
28.223362016261657,26.118707230342846,81.0046547859188,7.088793279127814,100.0,70.83,0.054419706915548025,19.411294807539793,95.91586150679099,1
30.7,25.5,67.3,0.8,38.1,16.67,0.0,13.3,95.0,0
32.3,25.4,51.9,0.0,4.8,0.0,0.0,11.5,23.5,0
32.3,26.1,41.6,0.0,0.0,0.0,0.0,11.9,25.3,0
27.3,21.1,40.5,0.0,0.0,0.0,0.0,10.8,0.6,0
26.8,19.8,36.9,0.0,4.8,0.0,0.0,11.2,3.9,0
36.6,28.2,9.7,0.0,0.0,0.0,0.0,16.6,65.6,0
27.4,19.6,19.2,0.0,0.0,0.0,0.0,15.1,0.0,0
23.9,17.2,37.4,0.0,4.8,0.0,0.0,15.5,2.0,0
26.1,19.4,30.9,0.0,0.0,0.0,0.0,11.5,1.5,0
29.4,23.3,48.1,0.0,0.0,0.0,0.0,13.0,39.8,0
30.1,23.2,61.4,0.0,0.0,0.0,0.0,16.6,43.9,0
26.5,19.4,29.4,0.0,0.0,0.0,0.0,10.4,0.4,0
28.6,20.0,44.0,0.0,14.3,0.0,0.0,16.2,2.7,0
29.4,26.5,77.1,0.7,71.4,12.5,0.0924258289703316,14.0,18.0,0
27.3,20.8,71.5,0.0,0.0,0.0,0.0,6.8,0.0,0
30.013743004133186,25.721988806613094,88.52578777768079,26.114390864477684,100.0,87.38552077557057,0.0012702085495523013,13.093452428105657,81.16321781901264,1
24.5,20.1,44.9,0.0,4.8,0.0,0.0,10.4,55.0,0
28.49029551695863,25.132681339951883,60.976754491308924,0.04487910669874351,14.063138047978853,0.4156303937044754,0.0901213908369542,32.39002686517806,98.14737239040423,1
30.3,24.0,47.7,0.0,14.3,0.0,0.0,13.7,48.3,0
28.0,24.0,84.2,6.7,95.2,70.83,0.0,15.8,56.8,1
30.9,24.9,34.5,0.0,0.0,0.0,0.0,14.0,7.6,0
27.2,23.1,73.7,0.0,23.8,0.0,0.0,10.1,81.0,0
19.0,16.7,64.6,3.3,14.3,33.33,0.0,13.0,90.3,0
25.4,18.4,26.9,0.0,4.8,0.0,0.0,16.6,0.0,0
31.6,27.0,43.1,0.0,14.3,0.0,0.0,18.0,35.4,0
26.6,20.6,30.8,0.0,4.8,0.0,0.0,10.8,0.2,0
31.3,27.1,53.5,0.1,4.8,4.17,0.0,12.2,63.3,0
28.0,25.3,87.1,8.8,71.4,33.33,0.0,20.5,65.6,1
27.1,19.4,24.7,0.0,0.0,0.0,0.0,10.1,0.0,0
30.106291789150003,26.0265729472875,89.78904508785416,21.63644208199722,100.0,87.5,0.0,15.717246701295835,93.81973826941945,1
29.9,23.7,57.5,0.0,14.3,0.0,0.0,13.3,37.7,0
20.3,17.2,82.4,23.5,81.0,41.67,0.0,28.8,77.0,1
26.6,20.0,44.2,0.0,4.8,0.0,0.0,9.7,0.0,0
30.0,23.6,29.5,0.0,14.3,0.0,0.0,15.8,57.7,0
29.0,22.4,62.1,0.0,0.0,0.0,0.0,14.8,0.0,0
26.3,23.0,80.3,5.5,33.3,20.83,0.0,8.6,42.3,0
32.7,26.6,44.8,0.0,0.0,0.0,0.0,16.2,19.7,0
30.5,27.0,71.3,3.5,38.1,25.0,0.0,15.5,16.2,0
30.1,23.8,71.0,7.2,42.9,41.67,0.0,31.7,45.9,0
26.7,19.7,61.4,0.0,0.0,0.0,0.0,6.1,39.6,0
25.3,19.1,44.2,0.0,4.8,0.0,0.0,9.4,1.3,0
26.6,19.1,36.9,0.0,4.8,0.0,0.0,10.1,0.0,0
25.8,19.9,41.4,0.0,0.0,0.0,0.0,14.0,3.1,0
27.2,20.1,37.7,0.0,0.0,0.0,0.0,10.1,65.0,0
30.8,26.2,61.3,0.0,0.0,0.0,0.0,14.8,68.0,0
29.5,26.5,71.3,0.1,28.6,4.17,0.0,18.0,66.8,0
22.5825550281039,18.906142178990727,80.28998736057329,44.77156082360111,87.04152290532097,43.9981012086091,0.0,32.98157346302782,66.20663296152877,1
26.1,23.6,79.3,1.0,47.6,25.0,0.0,12.6,93.9,0
28.2,23.6,51.0,0.0,0.0,0.0,0.0,21.2,0.0,0
29.2,22.9,48.9,0.0,0.0,0.0,0.0,9.4,69.5,0
29.8,22.1,44.2,0.0,4.8,0.0,0.0,7.6,31.6,0
29.92709576425151,25.60838305700605,84.11287292754538,6.4025432773059805,96.50059668407262,55.29718379286294,0.0,15.775447513054468,63.767661140121035,1
29.34123408308712,25.11990507053176,84.6995253526588,5.954968738183282,86.65544338552448,54.99805093412122,0.0,14.484841402880239,75.96256309564248,1
31.5,27.2,48.8,0.0,14.3,0.0,0.0,9.7,55.2,0
28.7,23.9,46.0,0.0,0.0,0.0,0.0,9.2,74.4,0
27.3,21.9,35.5,0.0,0.0,0.0,0.0,7.6,84.4,0
27.8,27.0,79.8,17.4,90.5,100.0,0.0924258289703316,31.7,94.7,1
27.3,17.8,69.4,0.0,0.0,0.0,0.0,4.7,0.2,0
31.6,25.2,68.8,0.1,0.0,4.17,0.0,13.3,0.1,0
28.3,22.3,78.6,1.6,57.1,33.33,0.0,6.8,62.2,0
28.7,26.3,71.8,0.0,19.0,0.0,0.0924258289703316,17.6,1.9,0
30.7,25.3,58.7,0.0,0.0,0.0,0.0,11.2,43.4,0
30.1,25.1,69.1,0.0,4.8,0.0,0.0,13.7,51.1,0
26.5,19.8,21.0,0.0,0.0,0.0,0.0,10.8,0.0,0
27.2,26.5,69.3,0.0,4.8,0.0,0.0924258289703316,21.2,0.5,0
26.7,20.3,36.9,0.0,9.5,0.0,0.0,16.9,3.2,0
28.2,21.1,35.0,0.0,0.0,0.0,0.0,11.9,0.0,0
26.5,20.7,42.6,0.0,4.8,0.0,0.0,13.3,4.5,0
28.820319360133002,25.327358613621506,89.33519626744251,17.76959413455252,99.36255488106401,83.33,0.08015158031600873,11.000798400332505,87.16560213289,1
29.9,22.4,44.1,0.0,0.0,0.0,0.0,9.6,40.2,0
26.6,19.5,24.1,0.0,0.0,0.0,0.0,9.7,1.6,0
31.0,25.2,38.4,0.0,0.0,0.0,0.0,13.3,3.0,0
29.8,24.3,40.6,0.0,4.8,0.0,0.0,9.0,96.9,0
30.9,24.0,61.9,0.0,0.0,0.0,0.0,16.9,61.5,0
34.5,29.0,34.9,0.0,61.9,0.0,0.0,22.7,34.9,0
26.5,20.5,37.9,0.0,0.0,0.0,0.0,13.0,0.1,0
18.8,17.7,93.1,5.5,4.8,25.0,0.0,17.6,76.5,0
26.7,23.1,83.4,2.0,66.7,41.67,0.0,17.6,96.6,0
27.8,26.6,75.9,16.1,95.2,20.83,0.0924258289703316,46.1,64.3,1
29.2,24.3,43.7,0.0,4.8,0.0,0.0,21.6,19.2,0
26.3,19.7,27.4,0.0,0.0,0.0,0.0,10.1,0.0,0
29.8,25.3,86.0,16.3,100.0,70.83,0.0,11.9,75.6,1
29.2,22.4,45.2,0.0,0.0,0.0,0.0,9.7,17.7,0
29.7,24.8,82.0,0.0,42.9,0.0,0.0,18.0,68.4,0
30.326017718493656,25.806121816116153,85.8479645630127,10.772451827477308,66.55307641321231,29.106180066989097,0.0,6.5382613507259615,54.31836544834846,1
26.4,19.3,41.4,0.0,0.0,0.0,0.0,9.7,14.2,0
27.0,20.1,41.8,0.0,0.0,0.0,0.0,8.3,1.5,0
29.8,25.3,86.0,16.3,100.0,70.83,0.0,11.9,75.6,1
30.3,26.5,53.2,0.0,23.8,0.0,0.0924258289703316,20.2,89.8,0
0.8,-1.6,94.9,1.3,38.1,16.67,3.5,13.7,78.0,0
27.8,21.3,42.9,0.0,4.8,0.0,0.0,13.0,0.3,0
24.2,18.3,40.5,0.0,4.8,0.0,0.0,13.3,0.0,0
27.6,22.2,46.7,0.0,4.8,0.0,0.0,7.9,59.6,0
28.7,24.3,77.1,0.0,47.6,0.0,0.0,6.8,52.7,0
28.0,22.2,45.8,0.0,9.5,0.0,0.0,10.9,48.9,0
27.6,20.4,24.8,0.0,0.0,0.0,0.0,9.0,69.1,0
27.1,21.4,43.9,0.0,14.3,0.0,0.0,15.1,4.0,0
27.167863497330266,24.91938957066579,70.37486503287195,8.580969326214042,95.35511656532633,70.29161625451322,0.0,17.206283741782013,8.03788037593953,1
28.361579816862076,25.830521098827532,88.88635230820728,22.069478901172467,100.0,89.10212163685135,0.03551017275714396,13.184739450586234,96.65314311334467,1
22.8,19.0,90.3,8.2,52.4,25.0,0.0,6.2,80.0,1
26.0,20.3,52.4,0.0,14.3,0.0,0.0,16.6,1.1,0
28.7,22.6,48.7,0.0,0.0,0.0,0.0,10.8,0.0,0
26.0,20.9,38.3,0.0,0.0,0.0,0.0,9.7,0.8,0
28.4,27.3,77.9,21.2,100.0,66.67,0.0924258289703316,25.6,75.5,1
24.0,19.5,50.5,0.0,0.0,0.0,0.0,11.5,99.1,0
24.6,21.5,83.1,39.8,90.5,50.0,0.0,25.2,73.7,1
27.1,21.5,79.7,21.4,52.4,62.5,0.0,34.2,73.2,1
28.4,24.4,52.7,0.0,4.8,0.0,0.0,14.4,48.6,0
29.4,23.3,41.1,0.0,4.8,0.0,0.0,15.1,7.2,0
-3.2,-8.6,47.2,0.0,0.0,0.0,9.6,17.3,2.9,0
27.0,20.3,27.7,0.0,4.8,0.0,0.0,11.2,0.0,0
28.55892018063048,24.341339251588177,82.20557205166004,7.123325935514778,100.0,48.28336542445169,0.0,15.53568072252192,83.07032371616921,1
30.3,25.0,80.9,2.5,66.7,33.33,0.0,18.4,72.6,0
26.3,25.4,68.6,0.0,0.0,0.0,0.0924258289703316,16.2,0.0,0
30.0,24.5,45.4,0.0,4.8,0.0,0.0,13.0,62.7,0
25.9,21.9,17.4,0.0,0.0,0.0,0.0,9.4,0.0,0
28.7,23.2,46.0,0.0,23.8,0.0,0.0924258289703316,11.5,38.9,0
27.7,20.8,40.5,0.0,4.8,0.0,0.0,11.9,0.3,0
29.7,24.2,43.4,0.0,4.8,0.0,0.0,11.2,44.6,0
29.1,26.5,76.5,8.1,100.0,50.0,0.0,23.8,74.7,1
28.0,27.2,80.1,9.7,76.2,87.5,0.0924258289703316,22.3,68.1,1
28.5,22.0,44.1,0.0,4.8,0.0,0.0,12.6,53.0,0
28.9,23.6,44.6,0.0,0.0,0.0,0.0,23.4,0.0,0
30.7,24.5,67.5,0.9,19.0,12.5,0.0,12.2,62.0,0
28.818906352059756,25.857645928589108,81.67432809438208,11.60653383545571,99.07993505742795,70.83,0.0,13.554494869912482,63.06686738651653,1
28.974572865795693,26.345768841567754,82.10675378004727,8.620341707363446,85.46098493847951,54.59361605584375,0.0924258289703316,13.898331646793594,85.34914573159139,1
32.0,26.2,82.5,9.0,57.1,25.0,0.0,9.0,55.5,1
30.7,25.7,49.5,0.0,0.0,0.0,0.0,14.0,43.1,0
28.7,19.1,32.3,0.0,4.8,0.0,0.0,11.9,1.5,0
29.6,20.8,40.6,0.0,0.0,0.0,0.0,6.1,68.1,0
27.8,21.1,46.6,0.0,0.0,0.0,0.0,11.9,93.1,0
27.8,22.7,71.9,0.5,42.9,12.5,0.0,12.6,19.9,0
31.6,27.2,53.1,0.0,38.1,0.0,0.0924258289703316,15.5,57.5,0
27.0,22.6,69.7,0.0,28.6,0.0,0.0,10.8,66.5,0
27.0,21.0,31.4,0.0,0.0,0.0,0.0,8.6,11.0,0
28.7,21.5,47.0,0.0,9.5,0.0,0.0,14.8,16.6,0
27.1,23.2,66.5,1.2,23.8,12.5,0.0,10.9,68.4,0
30.0,23.8,67.8,0.0,0.0,0.0,0.0,12.6,14.6,0
31.6,26.2,42.9,0.0,9.5,0.0,0.0,18.4,24.6,0
30.3,25.8,85.9,10.8,66.7,29.17,0.0,6.5,54.3,1
27.4,27.1,63.9,0.0,4.8,0.0,0.0924258289703316,18.7,10.5,0
28.3,22.8,60.4,0.0,9.5,0.0,0.0,12.2,38.0,0
23.6,20.3,84.1,0.8,81.0,12.5,0.0,11.9,79.0,0
27.1,19.6,43.5,0.0,0.0,0.0,0.0,7.6,16.5,0
30.3,25.6,46.0,0.0,9.5,0.0,0.0,18.0,12.6,0
28.0,24.1,74.6,0.3,28.6,8.33,0.0,11.5,54.0,0
29.2,27.3,75.5,3.5,61.9,29.17,0.0,28.1,92.1,0
27.7,24.4,85.1,9.3,28.6,29.17,0.0924258289703316,15.8,84.9,1
27.2,22.0,47.3,0.0,14.3,0.0,0.0,17.3,2.2,0
26.9,19.5,26.1,0.0,0.0,0.0,0.0,9.4,0.0,0
23.4,19.2,45.8,0.0,9.5,0.0,0.0,14.8,57.2,0
-0.5847332797030784,-3.420952406388399,74.22156817582139,1.8657787302506708,93.10763336014847,28.683971301176722,9.4810956334266,25.588012858384054,86.20563550321246,1
29.6,23.5,62.3,0.0,19.0,0.0,0.0,15.5,56.7,0
28.0,24.6,77.5,4.4,33.3,8.33,0.0,10.8,73.8,0
28.7,23.9,47.1,0.0,0.0,0.0,0.0,8.9,85.0,0
24.9,17.6,29.2,0.0,0.0,0.0,0.0,10.1,0.4,0
32.4,24.4,58.9,0.0,0.0,0.0,0.0,6.8,71.4,0
30.2,24.7,37.2,0.0,0.0,0.0,0.0,14.0,6.1,0
26.8,19.6,40.4,0.0,4.8,0.0,0.0,9.4,1.7,0
29.1,23.2,40.7,0.0,9.5,0.0,0.0,16.6,6.3,0
29.0,25.0,63.5,0.0,0.0,0.0,0.0,15.8,0.0,0
26.4,20.1,35.5,0.0,0.0,0.0,0.0,15.1,2.3,0
26.7,18.5,18.5,0.0,0.0,0.0,0.0,17.6,0.0,0
28.0,20.7,44.8,0.0,0.0,0.0,0.0,11.5,0.5,0
27.703907454981525,24.407814909963047,79.62308483191802,18.673007713100457,28.785604111622412,33.33,0.0,11.75933162066512,62.7687403601478,1
27.355520456747044,23.411198858132387,83.0894329204208,9.045901044997628,100.0,58.33,0.0,13.910409134940902,57.77618078199055,1
26.8,19.8,37.0,0.0,0.0,0.0,0.0,11.5,0.0,0
27.2,22.6,23.4,0.0,0.0,0.0,0.0,7.6,34.1,0
29.3,24.4,67.3,6.2,66.7,62.5,0.0,15.8,60.6,1
26.0,19.2,27.1,0.0,4.8,0.0,0.0,16.9,0.0,0
26.6,20.4,45.1,0.0,4.8,0.0,0.0,11.5,12.5,0
27.3,20.7,42.1,0.0,0.0,0.0,0.0,9.0,98.4,0
27.1,23.8,87.1,8.7,90.5,54.17,0.0,7.2,77.7,1
30.2,25.7,67.2,0.5,81.0,16.67,0.0,21.2,97.1,0
28.3,21.8,31.1,0.0,0.0,0.0,0.0,6.5,0.0,0
28.572628562157185,23.787882457456288,80.33627593452604,27.0343020911467,25.64897473175778,37.792206345254556,0.04297461548150356,23.501973843379346,91.45919512402725,1
28.5,24.3,68.5,0.0,47.6,0.0,0.0,16.9,68.9,0
28.2,21.4,35.7,0.0,0.0,0.0,0.0,7.6,41.9,0
27.7,21.4,35.0,0.0,19.0,0.0,0.0,10.8,88.7,0
29.6,23.4,42.0,0.0,4.8,0.0,0.0,9.7,60.4,0
31.416561930603272,26.452694210589453,88.57424789530509,21.026148771761452,100.0,88.15755047280658,0.014574256004552005,17.54849579061018,92.39342157762147,1
26.9,19.4,30.7,0.0,4.8,0.0,0.0,12.2,0.6,0
26.4,19.4,40.2,0.0,0.0,0.0,0.0,11.5,4.8,0
22.686743192498447,21.732935035221637,84.63267472613144,14.835872104851209,31.59607501956757,36.31993993934826,0.0758482838314134,11.128255790297581,96.84177290688935,1
28.6,23.3,39.9,0.0,4.8,0.0,0.0,11.9,0.0,0
31.5,26.7,58.3,0.2,4.8,8.33,0.0,9.7,47.7,0
31.4,26.7,40.9,0.0,9.5,0.0,0.0,11.9,81.0,0
27.7,22.2,47.4,0.0,19.0,0.0,0.0,13.0,62.7,0
29.958554339153324,26.858554339153322,81.60053041396797,12.000530413967974,100.0,82.98517210175565,0.0847645298483769,25.829110708251807,66.89946958603203,1
29.23343117760948,26.241759618729006,83.35812296813961,9.041524792466253,100.0,67.01646315057228,0.0,14.666510115824831,89.10832844111953,1
32.8,23.1,43.3,0.0,4.8,0.0,0.0,10.4,39.5,0
30.3,23.8,68.5,0.4,14.3,8.33,0.0,14.8,5.7,0
27.7,20.3,38.5,0.0,0.0,0.0,0.0,9.0,40.0,0
26.3,19.8,28.0,0.0,0.0,0.0,0.0,9.4,0.1,0
27.3,18.6,33.5,0.0,0.0,0.0,0.0,9.0,0.0,0
29.7,24.5,45.1,0.0,9.5,0.0,0.0,11.5,100.0,0
28.8,25.4,69.9,0.0,4.8,0.0,0.0,21.2,74.9,0
27.7,21.5,70.4,0.0,19.0,0.0,0.0,12.6,89.1,0
29.0,21.8,54.4,0.0,0.0,0.0,0.0,11.2,2.1,0
27.1,19.7,21.7,0.0,0.0,0.0,0.0,11.2,0.0,0
25.9,18.4,39.6,0.0,0.0,0.0,0.0,9.7,0.0,0
27.5,20.6,26.8,0.0,0.0,0.0,0.0,7.9,30.1,0
28.165281573182185,24.54306802617003,83.34998048077735,6.605553386753038,96.33335935896355,70.83,0.021823266306976848,17.00419431889876,59.58617509078537,1
28.5,24.8,72.7,0.0,42.9,0.0,0.0,17.3,63.9,0
30.7,26.9,32.7,0.0,0.0,0.0,0.0,16.6,56.5,0
27.4,23.9,80.1,10.3,33.3,25.0,0.0,10.8,63.5,1
29.0,22.3,37.5,0.0,0.0,0.0,0.0,13.3,6.7,0
25.0,19.1,70.4,0.0,14.3,0.0,0.0,10.4,56.7,0
29.1,25.5,77.5,1.2,52.4,16.67,0.0,8.3,60.5,0
28.1,24.942091415018712,87.48418283003741,9.663216056921419,99.2420387920898,75.0,0.0,20.399894754142196,77.8683919715393,1
24.0,17.7,87.6,2.5,33.3,25.0,0.0,7.6,80.2,0
27.0,21.4,49.4,0.0,23.8,0.0,0.0,12.6,57.7,0
27.3,21.5,40.4,0.0,14.3,0.0,0.0,14.9,45.2,0
29.1,19.5,67.5,0.0,0.0,0.0,0.0,5.0,43.3,0
4.324793081079485,3.1379915144831396,81.34774086162798,3.315756527591445,94.58370887716595,41.67,0.7652793733614618,32.626396866807305,88.95749020877284,1
27.8,21.8,41.4,0.0,0.0,0.0,0.0,9.7,4.2,0
28.4,26.4,72.7,0.4,14.3,16.67,0.0,18.0,86.2,0
30.8,28.1,72.9,2.1,66.7,25.0,0.0924258289703316,25.2,96.7,0
31.3,26.2,75.2,3.1,23.8,25.0,0.0,13.7,25.1,0
27.7,21.1,39.5,0.0,0.0,0.0,0.0,11.5,0.0,0
29.1,21.8,51.5,0.0,0.0,0.0,0.0,10.4,0.2,0
19.726593792496423,18.0,97.2,6.734062075035761,81.0,70.56681479084614,0.0,10.320218622510728,99.46065586753218,1
29.2,23.5,41.4,0.0,4.8,0.0,0.0,17.6,12.6,0
30.0,24.5,74.8,0.6,100.0,12.5,0.0,17.6,26.5,0
30.3,27.4,76.6,4.6,33.3,45.83,0.0924258289703316,12.6,88.1,0
26.4,19.1,33.2,0.0,0.0,0.0,0.0,11.2,39.8,0
26.9,19.4,31.1,0.0,0.0,0.0,0.0,14.8,6.6,0
26.4,19.3,56.9,0.0,4.8,0.0,0.0,7.2,5.8,0
33.0,26.8,62.3,0.3,9.5,8.33,0.0,11.5,33.6,0
26.1,17.7,21.5,0.0,0.0,0.0,0.0,16.9,0.0,0
27.8,24.1,83.3,5.3,95.2,41.67,0.0,15.5,57.5,0
27.150288487902362,26.599423024195282,81.55375034273068,8.924567268146461,96.40437311498128,36.4514850272358,0.06918605306013116,27.34163385083157,94.88408736892433,1
28.9,23.3,55.8,0.0,4.8,0.0,0.0,17.6,57.7,0
28.0,21.9,38.4,0.0,4.8,0.0,0.0,14.0,0.0,0
26.9,20.2,77.7,0.1,57.1,4.17,0.0,10.8,88.5,0
28.130105780856496,25.320775726280974,86.80650923173562,10.22430175483085,100.0,74.16406281821796,0.0092751725082027,22.001410411419954,77.92904797229154,1
28.7,23.7,57.8,0.0,9.5,0.0,0.0,25.6,26.6,0
26.63908222462133,22.47816444924266,78.58053565871717,28.939235766676994,100.0,29.17,0.0,27.81946434128283,43.52737971930445,1
26.9,25.1,64.4,0.0,23.8,0.0,0.0924258289703316,16.6,72.8,0
27.8,27.3,75.1,2.7,47.6,20.83,0.0924258289703316,12.6,43.8,0
29.1,23.4,29.4,0.0,19.0,0.0,0.0,16.9,4.1,0
27.5,21.8,23.6,0.0,0.0,0.0,0.0,12.2,0.0,0
28.6,23.8,41.4,0.0,0.0,0.0,0.0,11.9,99.8,0
